2023-12-21 16:49:00,365 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:49:05,378 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:49:05,959 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 16:49:05,960 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 16:49:05,961 DEBUG   SenderThread:65354 [sender.py:send_request():409] send_request: stop_status
2023-12-21 16:49:11,338 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:49:16,358 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:49:20,959 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 16:49:20,961 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 16:49:20,961 DEBUG   SenderThread:65354 [sender.py:send_request():409] send_request: stop_status
2023-12-21 16:49:22,272 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:49:22,783 INFO    Thread-12 :65354 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/marcinbialek/PycharmProjects/ai_project_lab/wandb/run-20231221_164850-57cm46fe/files/config.yaml
2023-12-21 16:49:27,647 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:49:32,667 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 16:49:35,963 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 16:49:35,963 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 16:49:35,964 DEBUG   SenderThread:65354 [sender.py:send_request():409] send_request: stop_status
2023-12-21 16:49:38,577 DEBUG   HandlerThread:65354 [handler.py:handle_request():146] handle_request: status_report
