2023-12-21 15:47:18,002 INFO    Thread-12 :64677 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/marcinbialek/PycharmProjects/ai_project_lab/wandb/run-20231221_154714-9r8jc112/files/output.log
2023-12-21 15:47:18,608 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: partial_history
2023-12-21 15:47:18,608 DEBUG   SenderThread:64677 [sender.py:send():382] send: history
2023-12-21 15:47:18,608 DEBUG   SenderThread:64677 [sender.py:send_request():409] send_request: summary_record
2023-12-21 15:47:18,609 INFO    SenderThread:64677 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2023-12-21 15:47:19,003 INFO    Thread-12 :64677 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/marcinbialek/PycharmProjects/ai_project_lab/wandb/run-20231221_154714-9r8jc112/files/wandb-summary.json
2023-12-21 15:47:19,655 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:47:20,006 INFO    Thread-12 :64677 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/marcinbialek/PycharmProjects/ai_project_lab/wandb/run-20231221_154714-9r8jc112/files/output.log
2023-12-21 15:47:24,670 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:47:29,682 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:47:30,281 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 15:47:30,282 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 15:47:30,282 DEBUG   SenderThread:64677 [sender.py:send_request():409] send_request: stop_status
2023-12-21 15:47:35,613 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:47:40,634 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:47:45,281 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 15:47:45,282 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 15:47:45,283 DEBUG   SenderThread:64677 [sender.py:send_request():409] send_request: stop_status
2023-12-21 15:47:46,554 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:47:47,106 INFO    Thread-12 :64677 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/marcinbialek/PycharmProjects/ai_project_lab/wandb/run-20231221_154714-9r8jc112/files/config.yaml
2023-12-21 15:47:51,826 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:47:56,841 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:48:00,282 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 15:48:00,284 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 15:48:00,285 DEBUG   SenderThread:64677 [sender.py:send_request():409] send_request: stop_status
2023-12-21 15:48:02,516 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:48:07,535 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:48:12,555 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:48:15,260 DEBUG   SystemMonitor:64677 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-21 15:48:15,264 DEBUG   SenderThread:64677 [sender.py:send():382] send: telemetry
2023-12-21 15:48:15,264 DEBUG   SenderThread:64677 [sender.py:send():382] send: stats
2023-12-21 15:48:15,287 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 15:48:15,289 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 15:48:15,290 DEBUG   SenderThread:64677 [sender.py:send_request():409] send_request: stop_status
2023-12-21 15:48:17,628 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:48:18,232 INFO    Thread-12 :64677 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/marcinbialek/PycharmProjects/ai_project_lab/wandb/run-20231221_154714-9r8jc112/files/config.yaml
2023-12-21 15:48:22,991 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:48:28,006 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:48:30,291 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 15:48:30,293 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 15:48:30,293 DEBUG   SenderThread:64677 [sender.py:send_request():409] send_request: stop_status
2023-12-21 15:48:33,561 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:48:38,580 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:48:43,596 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:48:45,265 DEBUG   SenderThread:64677 [sender.py:send():382] send: stats
2023-12-21 15:48:45,291 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 15:48:45,293 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 15:48:45,293 DEBUG   SenderThread:64677 [sender.py:send_request():409] send_request: stop_status
2023-12-21 15:48:49,536 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:48:52,355 INFO    Thread-12 :64677 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/marcinbialek/PycharmProjects/ai_project_lab/wandb/run-20231221_154714-9r8jc112/files/output.log
2023-12-21 15:48:54,602 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:48:59,623 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:49:04,639 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:49:09,660 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:49:14,681 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 15:49:15,267 DEBUG   SenderThread:64677 [sender.py:send():382] send: stats
2023-12-21 15:49:20,282 DEBUG   HandlerThread:64677 [handler.py:handle_request():146] handle_request: status_report
